id sire dam generation sex phen env tbvp gebvp
563 136  97 1 F -0.52776897 -0.8492092751 1.1982223 0
564 136  97 1 M  0.89854238 -0.1441681182 1.2537898 0
565 136  97 1 F -0.37292668 -0.3024101407 0.9439038 0
566 136 163 1 F  0.01879257 -0.7057247431 1.1525952 0
567 136 163 1 M  1.04305126  0.5994134494 1.4548498 0
568 136 163 1 M  0.18426836 -0.5170849194 0.7763326 0
569 136 163 1 F  0.81104738  0.2047864089 0.8107623 0
570 136 163 1 M  0.68972457 -0.3025357152 1.1234492 0
571 169 110 1 F  2.53608957  1.4424632318 1.3776092 0
572 169 110 1 M  2.06486375  1.2357802255 1.1344044 0
573 169 110 1 M  0.31346444 -0.2990394421 1.1462719 0
574 169 110 1 M  0.79925134  0.1535381853 1.1342315 0
575 169 110 1 F  1.44176014 -0.3199469271 1.6787161 0
576 169  52 1 F  0.19422915 -0.1070952622 0.7283521 0
577 169  52 1 F  1.80266934  1.1098364464 1.1568616 0
578 169  52 1 F  0.02671583 -0.7112608886 1.0272561 0
579 169  52 1 M  1.61874327  0.2055260993 1.4023904 0
580 169  52 1 M  1.42146636 -0.2534765223 1.4801901 0
581 131 162 1 M  1.56919648  0.5017290062 1.5038320 0
582 131 162 1 F  0.94208727 -0.4719382907 1.2264476 0
583 131 162 1 F  0.65963532 -0.6403409563 1.2638261 0
584 131 162 1 M  1.47031105  0.8309807608 1.0509697 0
585 131 162 1 F  1.48828430  0.1990056662 1.3673439 0
586 131  70 1 M -0.04506924 -0.7799960724 0.9424488 0
587 131  70 1 M  1.46305294  0.6281273291 1.2546594 0
588 131  70 1 M  1.39368097  0.9555003042 1.0745651 0
589 131  70 1 F  2.30128290  0.5988527097 1.3910182 0
