ID sire dam generation sex phen env tbvp gebvp
 356 2544 2734 3 M  1.933375821 -6.982144e-01 1.6904001 0
 357 2544 2734 3 M  1.240832530 -1.599253e+00 1.7534133 0
 358 2544 2734 3 F  1.518446483  1.648195e-03 1.3872829 0
 359 2544 2734 3 F  2.917058655  5.339312e-01 1.6626138 0
 360 2544 2734 3 M  2.721255938  4.572330e-01 1.5930132 0
 361 3039 3162 3 M  1.965129598  7.783770e-01 1.1937743 0
 362 3039 3162 3 F  0.697446361 -5.269630e-01 1.2151487 0
 363 3039 3162 3 F  0.902442063 -4.717443e-01 1.2938506 0
 364 3039 3162 3 M  2.208122773  1.087876e+00 1.2785551 0
 365 3039 3162 3 F  2.392857798  8.238435e-01 1.3689661 0
 366 3039 2462 3 M  1.795602255  6.153506e-01 1.1453026 0
 367 3039 2462 3 M  2.277660237 -3.806758e-01 1.7091133 0
 368 3039 2462 3 M  0.943333676  4.703861e-01 0.9616286 0
 369 3039 2462 3 M -0.115394603 -9.505009e-01 1.1321366 0
 370 3039 2462 3 F  3.399886337  2.039677e-01 1.7674370 0
 371 2325 3185 3 F  3.584436305  4.237994e-01 1.7581420 0
 372 2325 3185 3 M  2.123971333 -1.054362e-01 1.5725624 0
 373 2325 3185 3 F  2.456650827  2.436082e-01 1.6232413 0
 374 2325 3185 3 F  2.955375828  3.945134e-01 1.6605769 0
 375 2325 3185 3 F  1.959657120  9.918159e-02 1.4168157 0
 376 2325 2439 3 F  4.371595947  1.948426e+00 1.6457354 0
 377 2325 2439 3 M  1.297567624 -4.118143e-01 1.4783139 0
 378 2325 2439 3 M  2.253874067  8.774288e-01 1.4134175 0
 379 2325 2439 3 M  2.003784621  2.732151e-01 1.5101506 0
 380 2325 2439 3 M  1.399116653  2.144866e-02 1.2927622 0
 381 2965 2624 3 F  1.669916974  1.050047e+00 1.2604532 0
 382 2965 2624 3 F  1.154106918 -4.013833e-01 1.4351518 0
 383 2965 2624 3 M  0.277111438 -4.201246e-01 1.1746727 0
 384 2965 2624 3 F  1.461405506  1.192272e+00 1.0853893 0
 385 2965 2624 3 F  0.529041702 -4.864590e-01 1.3718203 0
 386 2965 3220 3 F  0.609046338 -5.509317e-01 1.2596898 0
 387 2965 3220 3 F  1.043412149  9.577967e-02 1.2910018 0
 388 2965 3220 3 F  1.704929153  6.247570e-01 1.3504208 0
 389 2965 3220 3 F  2.560828868  5.995190e-01 1.6628602 0
 390 2965 3220 3 F  1.670736178 -3.431699e-01 1.5816684 0
 391 2364 2710 3 F  3.740346586  6.764633e-01 1.8074848 0
